TOTAL_VALUE,princ_1,princ_2,LOT_SQFT,GROSS_AREA,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,YR_BUILT_CAT_0,YR_BUILT_CAT_1,YR_BUILT_CAT_2,REMODEL_Unknown,REMODEL_Recent,REMODEL_Old
434.1,-0.6099201866479118,-0.22875946215605242,5000,2597,1521,2.0,7,3,1,1,1,1,0,1,0,1,0,0
420.4,0.024655422564866542,0.10122129398845597,6548,2918,1643,2.0,7,3,1,1,1,1,0,1,0,1,0,0
374.7,-0.7645357845244817,-0.17554055475275404,4952,2368,1536,2.0,6,3,1,0,1,1,0,1,0,1,0,0
382.3,-1.0554103063029254,-0.0032774024596623937,5000,2252,1350,2.0,6,3,1,0,1,0,0,1,0,1,0,0
383.9,-0.7500524335790572,-0.15548269295569977,5000,2544,1433,2.0,6,3,1,0,1,1,0,1,0,0,1,0
390.7,-0.6753905998135165,-0.31019753847089665,4738,2472,1580,2.0,7,4,1,2,1,1,0,1,0,1,0,0
479.2,-0.6625939691498474,0.3581354617331159,6349,2237,1500,2.0,8,3,1,1,1,1,0,1,0,1,0,0
377.0,-0.17485286941679642,0.0608375477776669,6230,2619,1702,2.0,6,3,1,1,1,1,0,1,0,1,0,0
380.7,0.008951718270829736,0.12231463516334383,6557,3126,1500,1.0,6,3,1,1,1,1,0,1,0,1,0,0
384.3,-0.701971072011625,0.11015852602838179,5707,2328,1504,2.0,7,3,1,1,1,1,0,1,0,0,1,0
558.1,3.738995210662087,-1.5545199387619435,7097,5576,3123,2.0,8,4,2,1,1,1,0,1,0,0,1,0
384.6,0.2376376943931823,-0.3920590046122678,5630,3200,1787,2.0,8,3,1,1,1,1,0,1,0,1,0,0
413.0,0.46122059384544795,-0.8230787543349849,4876,3440,1942,2.0,7,3,1,1,1,1,0,1,0,0,1,0
362.3,0.4372873831041804,-0.7442384557497936,5000,3752,1711,1.0,6,2,1,1,1,0,1,0,0,1,0,0
356.2,-1.323743735307837,0.13075220350323877,5000,2002,1273,2.0,7,3,1,0,1,1,0,1,0,1,0,0
389.7,0.33925047267520964,-0.3724900660858397,5798,3268,1808,2.0,9,4,1,1,1,1,0,1,0,1,0,0
333.5,-1.0330343694543158,-0.07530268821059344,4840,2443,1275,1.5,7,3,2,0,1,1,0,1,0,1,0,0
360.6,-0.10754700339824877,0.10908796633963813,6375,3159,1406,1.0,6,3,1,1,1,0,0,1,0,1,0,0
399.7,-0.2672999762075896,-0.26053535528122124,5385,2340,1918,1.0,9,3,1,1,1,1,0,0,1,1,0,0
455.5,-0.3822733407631942,0.35225743491566186,6666,2482,1544,2.0,6,3,2,1,1,1,0,1,0,1,0,0
463.0,0.5685431605668008,-0.40802717433595254,6022,3097,2078,1.0,6,3,2,0,1,1,0,1,0,0,1,0
377.6,-0.7234570580835632,-0.17531700041914877,5000,2414,1536,2.0,6,3,1,0,1,0,0,1,0,1,0,0
410.8,-0.6877582882376485,-0.19210113690364017,5000,2472,1531,2.0,8,4,1,1,1,1,0,1,0,1,0,0
392.3,-0.010620644567202612,-0.26569521904359744,5600,3326,1500,1.0,6,3,2,0,1,1,0,1,0,1,0,0
429.2,0.4993129405032567,0.5496829529082924,8160,3359,1544,1.0,7,4,1,1,1,1,0,1,0,1,0,0
413.8,0.38179827721723747,-0.7399379705972318,5000,3147,2036,2.0,10,3,1,2,1,1,0,1,0,1,0,0
354.2,-0.4209662655342617,0.5456334385183499,7040,2800,1260,1.0,5,2,1,0,1,1,0,1,0,1,0,0
385.0,-0.016881284948674524,0.30910065582835916,6972,3040,1470,1.0,6,3,1,1,1,0,0,1,0,1,0,0
543.5,1.6703370152479728,0.38494929030194897,9196,3967,2026,1.5,6,2,2,0,1,1,0,1,0,0,1,0
388.2,0.08747929704896391,-0.5787427919218018,5000,3208,1745,2.0,7,4,1,1,1,1,0,1,0,1,0,0
499.6,0.7651379447647859,0.7634844953241474,9025,3103,1804,2.0,9,4,1,1,1,1,0,1,0,0,0,1
376.2,0.5471696494169533,-0.14362462862786257,6594,3324,1836,1.5,7,4,1,0,1,1,0,1,0,1,0,0
276.5,-2.510025809607825,0.1154318206480163,3505,1558,744,1.0,5,2,1,0,1,1,0,1,0,1,0,0
422.4,0.08092145678810297,-0.5769014546063661,5000,3168,1764,2.0,7,3,1,1,1,1,0,1,0,1,0,0
334.8,-1.2129446458649271,-0.04777094666380725,4690,2310,1224,1.5,7,4,2,0,1,1,0,1,0,1,0,0
329.9,-1.1704078023767845,1.1537558894664695,7581,2189,912,1.0,6,2,1,0,1,1,0,1,0,0,1,0
367.8,-0.8580051877619028,-0.10293361265916638,5000,2411,1422,2.0,7,4,1,0,1,0,0,1,0,1,0,0
275.3,-1.9347297651381625,0.45198250433346326,5000,1812,864,1.0,5,2,1,0,1,0,0,1,0,1,0,0
348.5,-1.043139122615369,-0.012599035198040506,5000,2188,1400,2.0,7,3,1,0,1,1,0,1,0,1,0,0
489.9,1.2390288409042265,0.5717660353925019,9155,3301,2071,2.0,7,4,2,1,1,1,0,1,0,0,0,1
312.7,-1.5522681793447322,-0.005158559647320398,4366,2252,1015,1.0,5,2,1,1,1,1,0,1,0,1,0,0
467.9,1.0876957688941535,-1.2882287057219837,4545,3753,2337,2.0,8,3,1,1,1,1,0,1,0,0,1,0
372.9,0.2064355303118005,0.30129552572795026,7240,3006,1644,1.5,8,3,1,1,1,0,0,1,0,1,0,0
390.8,-1.3752682304910977,0.15547262177067483,5000,1930,1273,2.0,7,3,1,0,1,1,0,1,0,1,0,0
346.6,-1.1925274225881901,0.0631267865968158,5000,2075,1341,2.0,7,3,1,0,1,2,0,1,0,1,0,0
412.8,0.3254067231987842,0.4839021287704164,7800,3208,1540,1.0,6,3,2,1,1,2,0,1,0,1,0,0
388.9,-0.2952536570075003,1.1850843763635837,8700,2828,1108,1.0,7,3,2,0,2,1,0,1,0,1,0,0
408.6,-0.461174137723647,0.17514074237278365,6146,2518,1530,2.0,7,3,1,1,1,1,0,1,0,1,0,0
378.6,0.855617494673947,-0.4909308208837857,6137,3638,1975,1.0,7,2,1,0,1,1,0,1,0,1,0,0
387.9,-0.3280922351587934,0.8043993141537363,7786,2600,1354,1.5,5,2,1,0,1,0,0,1,0,1,0,0
342.4,-1.0467218701704983,0.0889961677093184,5221,2322,1282,1.5,6,3,1,1,1,1,0,1,0,1,0,0
399.2,-0.10030761385490461,0.5655094287051736,7482,2911,1403,1.5,6,3,2,0,1,1,0,1,0,1,0,0
318.4,-1.6206453044107365,0.3919305934078323,5254,1840,1080,2.0,6,3,1,0,1,1,0,1,0,1,0,0
369.5,-0.7074143613881432,-0.29123791549649675,4702,2874,1310,1.0,6,2,1,0,1,1,0,1,0,0,1,0
362.1,-0.5886552532244334,-0.36563721768404056,4688,2769,1479,1.5,8,3,2,0,1,1,0,1,0,0,1,0
387.3,-0.40229209418900796,0.5602945700705939,7125,2530,1430,2.0,6,3,1,1,1,1,0,1,0,0,1,0
530.2,0.7226819648841832,0.025324438024702647,7200,3461,1814,1.5,4,2,2,0,1,1,0,1,0,0,1,0
347.8,-0.4486989623867639,0.7777727877869006,7565,2656,1248,1.0,6,3,1,1,1,0,0,1,0,1,0,0
350.3,-0.7043078685920423,0.5480251398927555,6726,2404,1306,1.0,7,3,1,1,1,1,0,1,0,1,0,0
399.3,-0.8234560005804099,-0.12273773425936327,5000,2383,1469,2.0,7,3,1,1,1,1,0,1,0,1,0,0
375.9,-0.4762754824255316,-0.2969318228136366,5000,2688,1580,2.0,9,3,1,0,1,0,0,1,0,1,0,0
353.0,0.06834495571803642,-0.5565813747210653,5000,3488,1556,1.0,7,3,2,0,1,1,0,1,0,1,0,0
242.0,-2.0366296309160403,0.682132208742671,5415,1782,734,1.0,5,2,1,0,1,0,0,1,0,1,0,0
632.6,1.9016645490072206,-0.7144939698331921,6900,4008,2536,2.0,8,4,3,1,1,1,0,0,1,1,0,0
322.8,-1.3812278469023824,0.15991164205307426,5000,1959,1250,2.0,6,3,1,1,1,1,0,1,0,1,0,0
349.0,-1.133128241052338,1.2430312821751208,7847,2100,960,1.0,5,2,1,0,1,1,0,1,0,1,0,0
486.5,0.3728533041726535,0.2602456996414752,7345,3100,1714,1.5,10,5,2,1,1,2,0,1,0,1,0,0
603.36,3.2628423448329014,-0.5383474502225619,8945,4952,2827,2.0,12,4,4,0,1,1,0,1,0,0,1,0
407.6,1.1659714138600432,-0.6756762547986133,6031,4290,1856,1.0,7,2,1,1,1,1,0,1,0,0,0,1
374.7,-0.6124164821660386,0.2562331381407032,6150,2468,1430,2.0,6,3,1,1,1,0,0,1,0,1,0,0
345.0,-0.8154238558747163,0.3189273530136215,6035,2520,1240,1.0,6,3,1,1,1,0,0,1,0,0,1,0
467.2,0.2214644674299022,-0.6562820641126422,5000,3082,1938,2.0,8,4,1,1,1,1,1,0,0,1,0,0
401.3,-0.4956557494126676,-0.29038089198612527,5000,2596,1620,2.0,7,4,1,1,1,0,0,0,1,1,0,0
356.5,-0.7228742888286749,-0.5485156993878608,4096,2688,1500,2.0,7,3,1,1,1,1,0,1,0,1,0,0
403.2,0.039683133159220924,-0.8438924646144527,4318,3188,1816,2.5,8,4,1,1,1,1,0,1,0,1,0,0
386.9,-0.3015541424549025,-0.5748027343527916,4539,2980,1618,2.0,10,4,1,1,1,1,0,1,0,1,0,0
343.3,-1.6408868413222832,-0.17135480359191202,3892,1960,1188,2.0,7,2,1,1,1,0,0,1,0,1,0,0
393.3,-0.5191071648701047,0.5630593917286284,7000,2364,1450,2.0,7,3,1,1,1,1,0,1,0,1,0,0
367.0,-0.8324297376396378,-0.33779104737351384,4461,2604,1404,2.0,6,3,1,1,1,1,0,1,0,1,0,0
376.6,-0.18270119094503323,-0.5532383892548904,4761,2772,1816,2.5,7,3,1,1,1,1,0,1,0,0,0,1
349.0,0.39598904893893055,-1.0372300080387828,4275,3589,1882,1.5,8,5,2,0,1,1,0,1,0,1,0,0
422.2,0.13807716581115384,-0.608719347651072,5000,3144,1828,2.0,9,4,1,1,1,1,0,1,0,1,0,0
439.1,-0.44103193085741105,0.236323884361229,6331,2361,1617,2.0,6,3,1,1,1,1,0,1,0,1,0,0
370.8,-0.3277890854143186,0.16033338631201857,6280,2520,1624,2.0,6,3,1,1,1,0,0,1,0,1,0,0
432.5,-0.26794031122553813,0.9218882479018624,8151,2474,1430,2.0,7,3,1,1,1,1,0,1,0,0,1,0
359.0,-0.648468664610785,-0.8158568386309156,3582,2484,1765,1.0,7,3,1,1,1,1,0,1,0,1,0,0
396.0,-0.22881075538943163,0.3355319069900354,6807,2624,1568,2.0,7,3,1,1,1,1,0,1,0,1,0,0
492.9,0.34241539221926254,-0.7053830598529195,5000,3462,1808,2.0,8,3,1,0,1,1,0,1,0,0,1,0
486.3,0.8716859993025771,0.5765136969884805,8700,3308,1817,1.5,7,4,2,0,1,0,0,1,0,0,1,0
462.7,-0.12539959596441796,-0.47159389211293246,5000,3029,1672,2.0,8,3,2,1,1,1,0,1,0,0,1,0
538.3,1.2787379651797885,-0.6133876712247306,6349,4002,2084,2.0,8,4,2,1,1,1,0,1,0,0,1,0
371.0,-1.2564032267013387,-0.10894695669304372,4510,2120,1330,2.0,6,3,1,1,1,1,0,1,0,1,0,0
386.7,-0.6398354644683363,0.3523115785343163,6353,2349,1450,2.0,8,3,1,1,1,2,0,1,0,1,0,0
442.6,-0.22774468460096572,-0.42304023992521905,5000,2873,1680,2.0,7,3,1,0,1,1,1,0,0,1,0,0
475.9,0.08412416334903282,-0.579262248554914,5000,3153,1776,2.0,9,3,1,1,1,1,0,1,0,1,0,0
415.9,-0.06673226670730831,0.5987443114208841,7600,2938,1398,1.0,6,3,2,1,1,1,0,1,0,1,0,0
311.7,-0.8084659957449933,0.4635072178411812,6375,2608,1142,1.0,6,3,1,1,1,0,0,1,0,1,0,0
383.0,-0.6363594836413521,-0.22326243185470482,4964,2752,1408,2.0,7,2,2,0,1,0,0,1,0,1,0,0
453.9,0.4602757943963549,1.376376214618923,10110,2799,1570,2.0,7,3,1,1,1,1,0,1,0,1,0,0
352.3,-0.8110725984857486,-0.5747108981367385,3933,2584,1512,2.0,7,3,1,1,1,1,0,1,0,1,0,0
442.1,0.5080229575407919,0.48986994583791144,8051,3152,1695,1.5,7,3,1,1,1,1,0,1,0,0,1,0
532.6,0.49456464768777586,-1.551667483376578,3200,3492,2184,2.0,8,4,2,1,1,1,0,0,1,1,0,0
321.2,-1.1244803633883174,-0.2557200403296493,4305,2392,1306,1.5,6,3,1,1,1,1,0,0,1,1,0,0
364.9,-1.315003677058736,0.03877959813816947,4760,2352,1100,1.0,5,3,2,0,1,1,0,1,0,1,0,0
398.7,-0.35277407123917615,0.5620111308762016,7188,2568,1440,2.0,7,3,1,2,1,1,0,1,0,1,0,0
400.5,0.15400371113584502,0.9545903650376815,8751,2590,1634,2.0,7,3,1,1,1,1,0,1,0,1,0,0
346.5,-0.6524431819458116,-0.4890931382380015,4317,2768,1479,1.5,6,2,1,1,1,1,0,1,0,1,0,0
333.5,-0.7215701689935649,0.8837716201091849,7482,2520,1109,1.0,7,4,1,1,1,0,0,1,0,1,0,0
410.3,0.4773037565039064,-0.7787538849910366,5000,3446,1934,2.0,8,4,1,1,1,0,0,1,0,1,0,0
370.7,-1.0213578590029657,-0.3225303510399977,4275,2428,1377,2.0,7,3,1,0,1,1,0,1,0,0,0,1
429.8,0.2488509929628872,0.17915789998224035,7001,3062,1681,1.5,7,4,2,1,1,1,0,1,0,1,0,0
331.0,-1.472742164751524,-0.1142908075388081,4205,2304,1075,1.0,6,3,1,1,1,1,0,1,0,1,0,0
316.8,-0.9476374398959108,0.39060277246355984,6035,2530,1120,1.0,7,3,1,1,1,0,0,1,0,1,0,0
533.6,2.197944044342861,-1.6533911098588434,5000,4690,2649,2.0,8,4,3,0,1,1,1,0,0,0,1,0
437.5,0.25623156648877216,0.23794632850838884,7164,2907,1759,2.0,7,3,1,1,1,1,0,1,0,0,0,1
420.0,-0.4411965110558571,-0.05119844194062397,5627,2640,1548,2.0,8,3,1,1,1,1,0,1,0,1,0,0
363.9,-1.3332328075844961,0.08466809362049474,4864,2159,1188,2.0,6,3,1,1,1,1,0,1,0,1,0,0
306.6,-1.893998121078161,0.4296929471822991,5000,1804,904,1.5,5,2,1,1,1,0,0,1,0,1,0,0
417.7,0.2603141489624549,0.2823778654891736,7282,2823,1797,2.0,6,3,1,1,1,1,0,1,0,1,0,0
400.0,-0.28872832659557435,-0.11983861285614308,5620,3030,1440,1.0,6,3,2,0,1,1,0,1,0,1,0,0
335.5,-0.6977519494818177,0.9363212361818795,7623,2648,1030,1.0,5,2,1,0,1,1,0,1,0,1,0,0
389.0,0.29207238258170604,-0.23476811821921947,6029,3600,1529,1.0,7,3,2,0,1,1,0,1,0,1,0,0
296.6,-1.0530176424568747,0.01549280356331371,5000,2726,1060,1.0,5,2,1,1,1,1,0,1,0,1,0,0
394.1,-1.3212067823847657,-0.07967284250839288,4500,2087,1296,2.0,7,3,1,1,1,1,0,1,0,1,0,0
364.2,-0.6765252141672178,0.2604417070769939,6051,2746,1218,1.0,6,3,1,1,1,1,0,1,0,1,0,0
404.5,-0.31593651446196624,0.02467077901411641,5945,2832,1491,2.0,7,2,1,1,1,1,0,1,0,1,0,0
417.7,0.6009820893271999,-0.7199716058209717,5300,3395,2028,2.0,8,4,1,1,1,0,1,0,0,1,0,0
318.2,-0.6951515642457095,-0.5826582330947493,4021,2988,1350,1.0,6,2,1,0,1,1,0,1,0,1,0,0
316.0,-1.608253721644318,-0.046470934598786554,4223,2000,1143,2.0,7,3,1,1,1,1,0,1,0,1,0,0
282.5,-0.4680489772602389,1.1816211037572286,8494,2616,1120,1.0,7,2,1,1,1,0,0,1,0,1,0,0
377.5,-0.6677669460567586,0.821075099411624,7395,2598,1120,1.0,7,3,1,1,1,0,0,1,0,1,0,0
405.0,-0.012167503111117556,-0.05975016817025621,6115,2997,1626,2.0,9,3,2,1,1,1,0,1,0,1,0,0
405.4,-1.1360789412894023,-0.18248819643676728,4440,2618,1137,1.0,9,4,2,1,2,2,0,1,0,1,0,0
361.0,-0.7513544433824801,-0.16138292865306544,5000,2388,1528,2.0,9,3,1,0,1,0,0,1,0,0,0,1
386.8,-0.5075632659765544,-0.2809590062167711,5000,2667,1566,2.0,7,4,1,1,1,0,0,1,0,0,0,1
411.2,-0.18245185735031214,-0.09140349851913473,5846,2784,1650,2.0,7,3,1,1,1,1,0,1,0,1,0,0
509.1,0.4074165336068953,0.298824120216045,7500,2894,1848,2.0,8,3,1,1,1,1,1,0,0,0,1,0
354.5,0.3354880483077714,-1.0014087493350696,4295,3464,1904,1.5,7,3,2,0,1,1,0,1,0,1,0,0
421.3,0.558165447231155,0.07456451540529468,7150,3032,1944,1.0,6,3,1,1,1,1,0,1,0,1,0,0
420.6,-0.37387940997411984,1.061458964805233,8370,2222,1462,2.0,7,3,1,1,1,1,0,1,0,1,0,0
380.4,-0.5354126898947076,-0.074793747016368,5460,2561,1540,2.0,7,3,1,1,1,1,0,1,0,0,1,0
374.3,0.6431076002516408,0.47793244499829474,8134,3756,1427,1.0,6,2,1,0,1,1,0,1,0,1,0,0
383.6,-0.22293634673092932,-0.16176990895899152,5600,3078,1470,1.0,8,3,1,1,1,1,0,1,0,0,0,1
524.5,-0.43460537990964965,-0.3176111343759718,5000,2730,1590,2.0,8,3,3,1,1,1,0,0,1,1,0,0
406.4,-0.4650802585107413,-0.4199106193242227,4732,2618,1672,2.0,8,3,1,1,1,1,0,1,0,1,0,0
385.0,-0.18289357280037355,0.08668180446397217,6276,2665,1660,2.0,7,3,1,1,1,1,0,1,0,0,1,0
589.6,1.6227457736519988,-1.0758193154440263,5701,3968,2496,2.0,9,4,2,1,1,2,0,1,0,0,1,0
354.7,-0.7905988627698217,0.4496463117894276,6375,2508,1219,1.0,7,4,1,1,1,0,0,1,0,1,0,0
437.0,-0.33974498950728743,-0.3612001125549622,5000,2908,1562,2.0,7,4,1,1,1,1,0,1,0,1,0,0
400.8,0.06768675257326841,0.5287581005659132,7600,2996,1478,1.0,8,3,2,1,1,2,0,1,0,1,0,0
357.1,-1.1337997667075077,0.03295862064400801,5000,2110,1370,2.0,7,3,1,1,1,1,0,1,0,1,0,0
414.7,-0.2283451649975283,0.22707662379691174,6550,2650,1590,2.0,7,3,1,1,1,1,0,1,0,1,0,0
445.5,-0.16623433970833826,-0.834196702425183,4095,3036,1765,2.0,5,2,2,0,1,1,0,1,0,1,0,0
460.7,-0.015356853268314938,0.395892770678478,7218,2638,1683,2.0,8,4,2,1,1,0,0,1,0,0,1,0
370.5,-0.7336101199537611,-0.29227532360823355,4700,2536,1496,2.0,7,3,1,0,1,1,0,1,0,1,0,0
449.9,0.5387383233324315,-0.23241845844674308,6383,3239,1912,2.0,7,3,1,1,1,2,0,1,0,1,0,0
472.8,-0.7642240824718666,-0.1462795047265295,5000,2581,1398,2.0,7,3,1,1,1,1,1,0,0,0,1,0
362.5,-0.8499783232571378,0.17716926019544213,5680,2298,1399,2.0,6,3,1,0,1,1,0,1,0,1,0,0
470.2,0.6582086296737761,-0.4551686235540748,6000,3346,2005,2.0,7,3,1,1,1,1,0,1,0,1,0,0
431.0,1.3772044779553154,3.601170870732127,16533,2496,1606,2.0,6,3,1,1,1,1,0,1,0,1,0,0
292.1,-1.2915118545241955,-0.16572916658863376,4293,2512,1090,1.0,6,3,1,0,1,1,0,1,0,1,0,0
412.4,-0.24122684511937562,0.09705216901553747,6200,2931,1457,2.0,7,3,1,1,1,1,0,1,0,0,0,1
389.9,-1.0132392750218853,0.40792845520880616,6035,2104,1326,2.0,6,3,1,1,1,1,0,1,0,1,0,0
336.0,-0.7857696048195351,0.3482386208776024,6120,2736,1120,1.0,7,4,1,1,1,0,0,1,0,1,0,0
479.6,1.9687575937205584,0.0015125368310273516,8650,4194,2223,1.5,8,4,2,0,1,1,0,1,0,1,0,0
426.2,0.1348184948927516,-0.17092518214767996,6030,3096,1704,2.0,7,3,1,1,1,1,0,1,0,1,0,0
389.6,-0.3507006173904814,0.646012817591229,7395,2499,1454,2.0,8,4,1,1,1,1,0,1,0,1,0,0
363.2,-0.8429535459304992,-0.11743551839984577,5000,2260,1528,2.0,9,4,1,0,1,0,0,1,0,1,0,0
344.1,-0.40002267225642707,0.7153508267060574,7482,2635,1315,1.0,7,3,1,1,1,1,0,1,0,1,0,0
383.9,-0.3534775512247043,0.7167419222953479,7534,2738,1284,1.0,6,2,1,1,1,2,0,1,0,1,0,0
385.8,0.6697029664357042,-0.7890421520543957,5200,3643,1949,2.0,7,4,1,0,1,0,0,1,0,1,0,0
407.4,0.11915193809562219,-0.13914301916570704,6080,3145,1653,2.0,7,3,1,1,1,1,0,1,0,1,0,0
604.0,2.448026524679509,0.24088985700367874,9784,4557,2246,1.5,7,3,1,1,1,1,0,1,0,0,1,0
382.5,-0.586864247410472,0.21023843963834465,6081,2400,1504,2.0,6,3,1,1,1,1,0,1,0,1,0,0
345.7,-1.2355938438575909,0.09450378621314547,5000,2268,1185,1.5,6,3,1,1,1,1,0,1,0,1,0,0
354.6,-0.7453616268992437,0.5747055104719228,6719,2582,1162,1.0,7,3,1,1,1,0,0,1,0,1,0,0
340.1,-1.5731918500132387,-0.4376669899039558,3315,2328,1104,1.0,6,2,1,1,1,1,0,0,1,0,1,0
392.3,-0.8192327059766943,-0.12387110326475491,5000,2410,1456,2.0,6,3,1,0,1,0,0,1,0,1,0,0
402.5,-0.310020229373058,0.07688055429221609,6086,2724,1542,2.0,8,3,1,1,1,1,0,1,0,1,0,0
384.6,-0.7790172719554904,-0.14495142695099456,5000,2424,1482,2.0,7,3,1,1,1,1,0,1,0,1,0,0
436.8,-0.48428810695719754,-0.2913017605445445,5000,2719,1554,2.0,7,3,2,1,1,1,0,1,0,0,1,0
324.5,-1.1854948670250949,0.492179835483289,6000,2253,1091,1.0,5,2,1,1,1,1,0,1,0,1,0,0
387.0,-0.5931385702191689,0.23506944747004135,6118,2535,1410,2.0,6,3,1,1,1,1,0,1,0,1,0,0
343.3,-0.9103003297392919,-0.3877493954408885,4258,2472,1448,2.0,7,3,1,0,1,1,0,1,0,1,0,0
351.9,-1.0740146074642434,0.04703683127820356,5100,2199,1352,2.0,6,3,1,0,1,1,0,1,0,1,0,0
412.8,-0.6505637024888734,-0.6280186696983784,4000,2695,1572,2.0,7,3,1,1,1,1,0,1,0,1,0,0
405.8,0.11235324900554454,-0.35567962552080074,5554,3228,1673,1.5,8,3,1,1,1,1,0,1,0,1,0,0
466.7,0.4533949100811797,1.0110356109633756,9299,2229,2034,1.0,5,3,1,0,1,0,0,0,1,1,0,0
421.2,-0.3113077300999537,-0.38363520153198055,5000,2740,1690,2.0,6,3,2,0,1,0,0,1,0,0,0,1
434.9,0.41758738103483223,0.30527709695638067,7500,3176,1683,2.0,8,3,2,0,1,0,0,1,0,0,1,0
442.6,0.16662340576098897,2.621413940537688,12720,2249,1274,2.0,6,3,1,1,1,1,0,1,0,1,0,0
368.9,-0.13703694392184254,-0.47480198910416727,5000,2805,1800,2.0,6,3,1,1,1,0,0,1,0,1,0,0
402.5,-0.1026605939924884,0.36360402077561665,7023,2723,1584,1.0,6,3,1,1,1,0,0,1,0,0,1,0
413.1,0.38584212834417025,-0.2979517220469171,6031,3281,1806,2.0,8,3,1,1,1,1,0,1,0,1,0,0
459.4,1.1255640216921334,1.1249214423380893,10376,2656,2192,1.0,8,3,1,1,1,1,0,0,1,1,0,0
414.2,0.34517984940854984,0.3531605396699827,7508,3305,1540,1.0,6,3,1,1,1,1,0,1,0,0,0,1
402.7,0.21316795493823182,-0.4799685607094515,5372,3404,1678,1.0,8,3,2,1,1,2,0,1,0,1,0,0
474.9,1.622884277377237,0.35113550229095347,9070,3830,2088,2.0,7,3,1,1,1,1,0,1,0,1,0,0
381.0,-0.9713890063153133,0.4476117227654249,6168,2238,1260,2.0,6,2,1,0,1,0,0,1,0,1,0,0
399.8,-0.13127685123654348,-0.4759171666313271,5000,2852,1776,2.0,8,3,1,1,1,0,0,1,0,1,0,0
349.7,-0.2189138274011054,0.4583754433926509,7083,2879,1379,1.0,6,2,1,0,1,1,0,1,0,0,0,1
408.8,-0.5348819094853181,0.1387580870109979,5959,2599,1444,2.0,7,3,1,1,1,1,0,1,0,0,1,0
445.4,0.23853887579929844,-0.22256859865838263,6000,3498,1550,1.0,6,3,1,1,1,1,0,1,0,1,0,0
387.7,-0.4336320042299752,-0.3059898790183552,5000,3017,1414,1.5,7,3,1,1,1,1,0,1,0,1,0,0
378.0,-0.9524912923776604,-0.2008550314974614,4658,2331,1440,2.0,7,3,1,1,1,1,0,1,0,1,0,0
348.0,-1.292565953697408,0.3799527952767367,5632,1936,1248,2.0,6,3,1,1,1,1,0,1,0,1,0,0
336.9,-1.363253822704811,-0.07200455303905716,4455,2185,1206,2.0,6,3,1,1,1,1,0,1,0,0,0,1
443.3,0.4868883278932037,-0.7827342201682307,5000,3474,1925,2.0,7,4,2,1,1,1,0,1,0,1,0,0
450.6,0.6504073821164945,0.688104715626355,8700,3127,1738,2.0,8,3,1,1,1,2,0,1,0,1,0,0
422.7,-0.38737391243302516,-0.519615219378443,4583,2749,1680,2.0,6,4,1,1,1,1,0,1,0,1,0,0
377.2,-0.09143514983007019,-0.4520644354453569,5100,2918,1755,2.5,6,3,1,0,1,1,0,1,0,1,0,0
572.1,1.5785168481792078,0.46160587653082036,9298,3584,2168,2.0,7,3,2,0,1,1,0,0,1,1,0,0
474.6,0.5985852202914932,-0.9535314661749819,4750,3373,2120,2.0,8,4,1,1,1,1,0,1,0,0,0,1
341.2,-0.3275797459301281,0.1098543647732676,6117,2968,1372,1.0,7,3,1,0,1,1,0,1,0,1,0,0
414.9,-0.3857364526587009,0.020477625482221113,5866,2638,1562,2.0,7,3,1,1,1,1,0,1,0,1,0,0
433.3,-0.2952272845636883,0.5868957199862542,7325,2512,1504,2.0,7,3,1,1,1,2,0,1,0,0,0,1
511.2,0.3801913185732742,0.39720404115922536,7700,2862,1815,2.5,8,5,2,1,1,1,0,1,0,0,1,0
365.9,-0.4923774869985863,0.3578213686669436,6533,2548,1428,2.0,6,3,1,1,1,1,0,1,0,1,0,0
345.4,-1.1364926091901553,0.46784533640813114,6000,2302,1103,1.0,5,2,1,1,1,1,0,1,0,1,0,0
367.9,-0.015027440728755026,-0.18034886826858737,5792,3357,1449,1.0,7,4,1,0,1,1,0,1,0,1,0,0
431.5,0.8360161762880656,-0.9546344833950743,5000,3858,1989,2.0,8,2,2,0,1,0,0,1,0,1,0,0
439.1,0.4995035439425626,0.3234378011104197,7666,2980,1850,2.0,7,3,1,1,1,1,0,1,0,1,0,0
420.4,-0.3495286215180627,-0.37065488293277166,5000,2560,1768,2.0,7,3,2,1,1,1,0,1,0,0,1,0
442.6,0.6635332276906726,-0.7010192609779701,5428,3353,2089,2.0,7,3,1,1,1,1,0,1,0,1,0,0
424.0,-0.3296375048540085,0.41049558619733817,6875,2428,1592,2.0,8,3,1,1,1,1,0,1,0,0,1,0
483.7,0.845419682799563,0.6247173134554634,8751,3600,1607,1.0,7,4,2,0,1,2,0,1,0,1,0,0
448.4,0.5600088479837594,0.46376445894309193,8074,2966,1851,2.0,8,3,1,1,1,1,0,1,0,1,0,0
616.1,1.9875400561944345,-1.011854792077236,6300,4105,2638,2.0,9,4,2,1,1,0,0,0,1,1,0,0
339.8,-1.0712184819789141,0.42272277670265007,6000,2067,1304,2.0,6,3,1,1,1,1,0,1,0,1,0,0
418.4,0.1208906178247176,-0.6010230534331488,5000,3107,1836,2.0,8,3,2,1,1,1,0,1,0,0,1,0
