TOTAL_VALUE,PCA1,PCA2,LOT_SQFT,GROSS_AREA,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,YR_BUILT_Encoded,REMODEL_Unknown,REMODEL_Recent,REMODEL_Old
420.5,0.082694458,-0.51486294,6000,2753,1584,2,6,3,1,0,1,1,3,1,0,0
391,-0.408396474,-0.327890417,5145,3197,1726,1.5,8,4,2,1,1,1,3,1,0,0
423.3,-1.153310712,0.1487819050045311,5000,2818,1558,2,7,3,1,1,1,1,3,0,0,1
362.2,-0.193185894,-0.317449897,5271,1872,1460,2,6,3,1,1,1,1,3,1,0,0
392.5,-0.53991361,0.082375412,5300,2791,1716,2,6,3,1,0,1,1,3,1,0,0
387.9,-0.771678665,0.095222984,5823,2567,1479,2,6,3,1,1,1,1,3,1,0,0
407.8,-0.722355107,0.2485835545615258,5581,2351,1448,2,6,3,1,0,1,1,3,0,0,1
420.6,1.8162936993007077,-0.313589794,6008,2312,1452,2,9,3,1,1,1,1,3,1,0,0
536.4,-0.840125552,-0.11731014,7731,4044,2318,2,8,4,2,1,1,0,4,1,0,0
410.8,0.6387729525756531,-0.856045487,5000,2296,1508,2,7,3,1,1,1,1,3,1,0,0
454.8,1.021552107338217,-0.383159871,5000,3674,1932,2,9,4,2,0,1,1,3,1,0,0
432,-0.084539473,-0.493044132,6610,3544,2106,2.5,10,4,2,1,1,0,3,0,0,1
368.6,-0.198741117,-0.439627074,5000,3040,1700,1.5,5,2,1,1,1,1,3,1,0,0
373.4,-1.383263726,0.6938738208172313,5000,2848,1720,2,9,3,1,1,1,1,3,1,0,0
284.4,0.36072428598249406,-0.727337693,6242,2065,1001,1,5,2,1,0,1,1,3,1,0,0
386.2,-0.792882532,-0.045167243,4992,3255,1952,2,6,3,1,1,1,1,2,1,0,0
379.6,-0.638588963,-0.289441501,5200,2592,1337,1.5,6,3,1,1,1,1,4,1,0,0
374.8,-0.590370786,-0.485116245,4817,2634,1500,2,7,4,1,0,1,1,3,1,0,0
467.4,0.5488720788601035,0.2491606224663775,4424,2574,1636,2,7,3,1,0,1,1,3,0,0,1
366.8,-0.867399698,0.066406374,7500,3521,1583,1,6,3,2,0,1,1,3,1,0,0
374.5,-0.525293224,0.4397188902582159,5400,2270,1442,2,8,3,2,0,1,0,3,1,0,0
322.4,3.4534498036737755,-0.402571014,6700,2384,1476,2,7,3,1,1,1,1,3,1,0,0
561.8,-0.876584702,-0.748402728,9540,4613,3112,2,9,4,2,1,1,1,4,1,0,0
384.2,-0.680740114,-0.261176304,3436,2636,1496,2,9,3,1,1,1,1,3,0,1,0
448.5,0.49389149676365834,-0.369545902,4842,2514,1534,2,7,3,1,1,1,1,3,0,1,0
474.7,-0.314995996,-0.385018489,5989,3386,1840,2,6,3,1,1,1,1,3,1,0,0
372.1,1.0894450040097439,-0.639423067,5000,2658,1737,2,7,4,1,1,1,1,4,1,0,0
459.5,-0.474152886,0.41889009814738587,6091,3569,2225,2.5,8,5,2,1,1,1,3,1,0,0
421.2,-0.955879183,-0.048769195,6697,2573,1404,2,6,3,2,1,1,1,3,1,0,0
348.3,-0.999015459,0.22224847833792133,5000,2441,1319,1.5,6,2,1,0,1,1,3,1,0,0
394.3,-1.25159942,0.40788038873159305,5607,2196,1344,2,6,3,1,0,1,1,3,1,0,0
332.1,-0.673054254,-0.36480656,5740,2029,1210,2,7,3,1,1,1,1,3,1,0,0
356,1.143037542860197,0.4798699525619817,4568,2916,1333,1,8,4,1,1,1,0,3,1,0,0
526,-1.138551572,-0.378481637,8802,3456,1944,2,7,4,1,2,1,1,4,1,0,0
333.5,-0.9896905,-0.243530215,4000,2373,1350,2,8,3,2,0,1,0,3,1,0,0
400.5,-1.42268533,-0.074957658,4500,2433,1368,2,6,3,1,1,1,1,3,1,0,0
308.3,-1.48871212,-0.483246354,4375,2158,1183,1.5,6,3,1,0,1,1,3,1,0,0
330.5,-0.131757345,-0.469288559,3300,2472,1090,1,6,3,2,0,1,1,4,1,0,0
486.6,-0.744987712,0.1170350602518121,5000,3000,1684,2,7,3,1,1,1,1,2,0,0,1
428.1,-0.498332071,-0.363355033,5671,2302,1488,2,7,3,1,1,1,1,3,1,0,0
378.4,-0.77799564,-0.141684369,4811,2734,1560,2,8,4,1,0,1,0,3,1,0,0
369.7,1.2439198877526032,-1.430192056,5000,2511,1429,2,7,3,1,1,1,1,3,1,0,0
404.2,-0.064004254,-0.633217631,4375,4095,2285,1.5,9,3,2,0,1,1,3,1,0,0
427.4,-0.456671895,0.2784663310083271,4739,2613,2019,2,12,4,2,1,1,1,4,1,0,0
380.8,2.223100300158512,-0.027437687,6381,2653,1416,2,8,3,1,1,1,1,3,1,0,0
632.8,-1.357425393,0.148636781,8927,3968,2540,2,9,4,3,1,1,1,4,1,0,0
339.4,0.5445994165908704,-0.165084085,5000,1992,1250,2,6,3,1,0,1,1,3,1,0,0
486.5,2.0517039904164727,-1.08095914,6541,3316,1846,2,7,3,1,1,1,1,3,1,0,0
407.7,-0.506159761,-0.172328304,6172,4576,2421,1.5,7,4,2,0,1,1,3,1,0,0
423.9,1.5692053541636821,-1.546260892,5264,2596,1572,2,6,3,1,1,1,1,3,1,0,0
486,-0.132663759,-0.687001055,4500,4239,2458,2.5,8,4,1,1,1,1,3,1,0,0
365.3,0.294234755,-0.427285848,4468,3190,1644,1.5,6,2,1,1,1,1,3,0,1,0
422.7,-1.058533799,-0.200317295,5660,2786,2086,2,10,4,2,1,1,1,4,1,0,0
378.3,-1.48290616,0.5342262564652257,4500,2577,1220,1.5,6,3,1,1,1,1,3,0,1,0
339.3,-0.575286225,-0.125962964,5750,1968,1047,1.5,5,2,1,0,1,1,3,1,0,0
362.7,-0.493604327,0.14252653520693867,5288,2570,1525,2,8,3,1,0,1,1,3,1,0,0
381.7,-0.894099731,-0.088386535,6000,2799,1350,2,8,3,1,0,1,1,3,1,0,0
363.8,-0.685728103,0.10396606324282781,5000,2292,1464,2,7,3,1,1,1,0,3,0,0,1
377.5,1.0408644472304889,-0.642272671,5708,2376,1488,2,6,3,1,1,1,1,3,1,0,0
498.3,-0.030474888,0.32323803329552725,6000,3797,2056,2,7,4,2,1,1,1,4,0,1,0
400.4,0.8441623228296035,-0.549248294,6975,3169,1378,1,6,3,1,1,1,1,3,1,0,0
602.3,-0.92228002,-0.070737835,6010,3390,2136,2,8,4,2,1,1,1,4,1,0,0
450.3,0.7681375648997198,0.7510934297330212,5000,2350,1404,2,8,3,1,0,1,1,3,1,0,0
528.4,-0.961345663,-0.115939005,9022,2880,1944,2,7,4,2,1,1,1,4,1,0,0
407.1,-1.366015012,0.15275801377598117,4846,2332,1404,2,6,3,1,0,1,1,3,0,0,1
339.1,0.7638304152540124,-0.477789565,5000,1980,1250,2,6,3,1,0,1,1,3,1,0,0
435.7,-0.372230167,0.13696801043368215,6079,3362,2074,2,10,5,1,1,1,1,3,0,0,1
387.8,-0.19724668,0.48998052817143456,6160,2606,1550,2,6,3,1,1,1,1,3,1,0,0
464.4,1.8054378943767129,-0.85849937,7218,2544,1584,2,7,4,2,1,1,0,3,0,1,0
568.5,-0.987543095,-0.244560523,6400,4405,2281,2,7,3,1,1,1,1,3,1,0,0
351.8,0.071379374,1.162623347620333,4500,2436,1368,2,6,3,1,1,1,1,3,1,0,0
343.8,0.12882023925674158,0.5066387018281127,9094,3006,1256,1,7,4,1,0,1,0,3,1,0,0
393.6,-0.878352096,-0.095942128,7616,3090,1470,1,6,3,1,1,1,1,3,1,0,0
380.6,-0.618277126,-0.225952902,5000,2314,1464,2,6,3,1,1,1,1,3,1,0,0
362.2,1.9876200916786912,-0.604974336,5000,2554,1540,2,7,3,1,1,1,1,3,1,0,0
614.3,-0.989577886,-0.038999243,7264,4034,2540,2,7,3,2,1,1,1,4,1,0,0
356,0.4607779911332294,-0.399215729,5000,2243,1412,2,8,3,1,0,1,1,3,1,0,0
460.8,-0.530867681,-0.268235278,5899,3168,1959,2,10,4,2,1,1,1,3,1,0,0
394.1,-1.376542862,-0.223959383,5000,2668,1545,2,9,3,1,1,1,1,3,1,0,0
340.7,0.41138704336527226,-0.752176311,4093,2059,1325,2,7,3,1,1,1,1,3,1,0,0
433.8,0.18577723484922287,-0.637944851,5000,3233,2008,2,7,3,1,1,1,1,3,1,0,0
431.9,0.12961655312514128,-0.112009615,5000,3059,1921,2,6,3,1,1,1,1,3,1,0,0
484.4,-1.101580518,0.4649694409386836,6185,2863,1820,2,6,3,1,1,1,0,3,1,0,0
339.9,-0.683703622,1.1948183901230534,6023,2444,1042,1,5,2,1,1,1,1,3,1,0,0
326.7,-0.609568306,-0.228824122,8277,2361,1123,1,8,3,1,1,1,2,3,1,0,0
434.1,0.025092997926106773,0.10104409104655694,5000,2597,1521,2,7,3,1,1,1,1,3,1,0,0
420.4,-0.764223052,-0.175584751,6548,2918,1643,2,7,3,1,1,1,1,3,1,0,0
374.7,-1.055155679,-0.00326991,4952,2368,1536,2,6,3,1,0,1,1,3,1,0,0
382.3,-0.749727735,-0.155522291,5000,2252,1350,2,6,3,1,0,1,0,3,1,0,0
383.9,-0.675050401,-0.310254336,5000,2544,1433,2,6,3,1,0,1,1,3,0,1,0
390.7,-0.662310112,0.3580635495207738,4738,2472,1580,2,7,4,1,2,1,1,3,1,0,0
479.2,-0.174459015,0.060687015327614655,6349,2237,1500,2,8,3,1,1,1,1,3,1,0,0
377,0.009399137,0.1221493416403765,6230,2619,1702,2,6,3,1,1,1,1,3,1,0,0
380.7,-0.701670778,0.11009920673793579,6557,3126,1500,1,6,3,1,1,1,1,3,1,0,0
384.3,3.740215209320393,-1.555308918,5707,2328,1504,2,7,3,1,1,1,1,3,0,1,0
558.1,0.23815408115728212,-0.392264229,7097,5576,3123,2,8,4,2,1,1,1,3,0,1,0
384.6,0.4618105342355793,-0.823316123,5630,3200,1787,2,8,3,1,1,1,1,3,1,0,0
413,0.4378889985871296,-0.744458065,4876,3440,1942,2,7,3,1,1,1,1,3,0,1,0
362.3,-1.323550277,0.13080135743596907,5000,3752,1711,1,6,2,1,1,1,0,2,1,0,0
356.2,0.3397837870530411,-0.372712476,5000,2002,1273,2,7,3,1,0,1,1,3,1,0,0
389.7,-1.032759814,-0.075291161,5798,3268,1808,2,9,4,1,1,1,1,3,1,0,0
333.5,-0.10711247,0.10894708568401447,4840,2443,1275,1.5,7,3,2,0,1,1,3,1,0,0
360.6,-0.266915908,-0.260678385,6375,3159,1406,1,6,3,1,1,1,0,3,1,0,0
399.7,-0.381935252,0.3521407980100574,5385,2340,1918,1,9,3,1,1,1,1,4,1,0,0
455.5,0.5690989979757424,-0.408301935,6666,2482,1544,2,6,3,2,1,1,1,3,1,0,0
463,-0.7231358,-0.175367323,6022,3097,2078,1,6,3,2,0,1,1,4,0,1,0
377.6,-0.687427373,-0.192155948,5000,2414,1536,2,6,3,1,0,1,0,3,1,0,0
410.8,-0.010138093,-0.265846627,5000,2472,1531,2,8,4,1,1,1,1,3,1,0,0
392.3,0.49981451857524695,0.5494293936257623,5600,3326,1500,1,6,3,2,0,1,1,4,1,0,0
429.2,0.38235327167467187,-0.74017254,8160,3359,1544,1,7,4,1,1,1,1,3,1,0,0
413.8,-0.420625496,0.5455372892576651,5000,3147,2036,2,10,3,1,2,1,1,3,1,0,0
354.2,-0.016454918,0.3089360629236345,7040,2800,1260,1,5,2,1,0,1,1,3,1,0,0
385,1.6710475270282146,0.3844916600104444,6972,3040,1470,1,6,3,1,1,1,0,3,1,0,0
543.5,0.087987779,-0.578917382,9196,3967,2026,1.5,6,2,2,0,1,1,3,0,1,0
388.2,0.7656455190064069,0.7631668042324014,5000,3208,1745,2,7,4,1,1,1,1,3,1,0,0
499.6,0.5477201169746003,-0.143886475,9025,3103,1804,2,9,4,1,1,1,1,3,0,0,1
376.2,-2.510021257,0.1156957505831119,6594,3324,1836,1.5,7,4,1,0,1,1,3,1,0,0
276.5,0.081426363,-0.57707647,3505,1558,744,1,5,2,1,0,1,1,3,1,0,0
422.4,-1.212704872,-0.047729769,5000,3168,1764,2,7,3,1,1,1,1,3,1,0,0
334.8,-1.17024733,1.153778941027833,4690,2310,1224,1.5,7,4,2,0,1,1,3,1,0,0
329.9,-0.857707089,-0.102957832,7581,2189,912,1,6,2,1,0,1,1,3,0,1,0
367.8,-1.934652304,0.45214267930390717,5000,2411,1422,2,7,4,1,0,1,0,3,1,0,0
275.3,-1.042886329,-0.012596662,5000,1812,864,1,5,2,1,0,1,0,3,1,0,0
348.5,1.239625934,0.5713641815604257,5000,2188,1400,2,7,3,1,0,1,1,3,1,0,0
489.9,-1.55208104,-0.005053175,9155,3301,2071,2,7,4,2,1,1,1,3,0,0,1
312.7,1.0884209633961233,-1.288574338,4366,2252,1015,1,5,2,1,1,1,1,3,1,0,0
467.9,0.20689060693422015,0.3010855131774922,4545,3753,2337,2,8,3,1,1,1,1,3,0,1,0
372.9,-1.375087992,0.15552875304689587,7240,3006,1644,1.5,8,3,1,1,1,0,3,1,0,0
390.8,-1.192307076,0.063153469,5000,1930,1273,2,7,3,1,0,1,1,3,1,0,0
346.6,0.3258791885591754,0.48367662256228633,5000,2075,1341,2,7,3,1,0,1,2,3,1,0,0
412.8,-0.294935142,1.1849622256287442,7800,3208,1540,1,6,3,2,1,1,2,3,1,0,0
388.9,-0.460833077,0.17504186302214292,8700,2828,1108,1,7,3,2,0,2,1,4,1,0,0
408.6,0.8562524208772643,-0.491238684,6146,2518,1530,2,7,3,1,1,1,1,3,1,0,0
378.6,-0.327768307,0.8042753298073918,6137,3638,1975,1,7,2,1,0,1,1,3,1,0,0
387.9,-1.046467511,0.089004591,7786,2600,1354,1.5,5,2,1,0,1,0,3,1,0,0
342.4,-0.099917373,0.5653547788468651,5221,2322,1282,1.5,6,3,1,1,1,1,3,1,0,0
399.2,-1.620519444,0.3920303172028639,7482,2911,1403,1.5,6,3,2,0,1,1,3,1,0,0
318.4,-0.707053964,-0.291271284,5254,1840,1080,2,6,3,1,0,1,1,3,1,0,0
369.5,-0.58828064,-0.36569819,4702,2874,1310,1,6,2,1,0,1,1,3,0,1,0
362.1,-0.401967041,0.5601831385027721,4688,2769,1479,1.5,8,3,2,0,1,1,3,0,1,0
387.3,0.7232542260228796,0.02503323,7125,2530,1430,2,6,3,1,1,1,1,3,0,1,0
530.2,-0.448386141,0.7776750602758804,7200,3461,1814,1.5,4,2,2,0,1,1,3,0,1,0
347.8,-0.704031201,0.5479678656577873,7565,2656,1248,1,6,3,1,1,1,0,3,1,0,0
350.3,-0.823153722,-0.122769882,6726,2404,1306,1,7,3,1,1,1,1,3,1,0,0
399.3,-0.475895193,-0.297018661,5000,2383,1469,2,7,3,1,1,1,1,3,1,0,0
375.9,0.068867362,-0.556740304,5000,2688,1580,2,9,3,1,0,1,0,3,1,0,0
353,-2.036582772,0.6823103001989852,5000,3488,1556,1,7,3,2,0,1,1,3,1,0,0
242,1.902479928190645,-0.714991237,5415,1782,734,1,5,2,1,0,1,0,3,1,0,0
632.6,-1.381046845,0.1599701708291681,6900,4008,2536,2,8,4,3,1,1,1,4,1,0,0
322.8,-1.132974149,1.243042843319788,5000,1959,1250,2,6,3,1,1,1,1,4,1,0,0
349,0.37333969527795735,0.2600070778861883,7847,2100,960,1,5,2,1,0,1,1,3,1,0,0
486.5,3.263892138241324,-0.539073177,7345,3100,1714,1.5,10,5,2,1,1,2,3,1,0,0
603.36,1.1667022687064634,-0.676016672,8945,4952,2827,2,12,4,4,0,1,1,3,0,1,0
407.6,-0.612104427,0.25616160780975195,6031,4290,1856,1,7,2,1,1,1,1,3,0,0,1
374.7,-0.815140125,0.31889780223402553,6150,2468,1430,2,6,3,1,1,1,0,3,1,0,0
345,0.2219880926464461,-0.656488144,6035,2520,1240,1,6,3,1,1,1,0,3,0,1,0
467.2,-0.495284418,-0.290467871,5000,3082,1938,2,8,4,1,1,1,1,2,1,0,0
401.3,-0.722511363,-0.548552998,5000,2596,1620,2,7,4,1,1,1,0,4,1,0,0
356.5,0.040200894,-0.844057485,4096,2688,1500,2,7,3,1,1,1,1,3,1,0,0
403.2,-0.301113471,-0.574910448,4318,3188,1816,2.5,8,4,1,1,1,1,3,1,0,0
386.9,-1.640719788,-0.171243817,4539,2980,1618,2,10,4,1,1,1,1,3,1,0,0
343.3,-0.518808829,0.5629638635282046,3892,1960,1188,2,7,2,1,1,1,0,3,1,0,0
393.3,-0.832100668,-0.337811157,7000,2364,1450,2,7,3,1,1,1,1,3,1,0,0
367,-0.182259072,-0.553378496,4461,2604,1404,2,6,3,1,1,1,1,3,1,0,0
376.6,0.3965934500938997,-1.037447338,4761,2772,1816,2.5,7,3,1,1,1,1,3,0,0,1
349,0.13859035860720578,-0.608906529,4275,3589,1882,1.5,8,5,2,0,1,1,3,1,0,0
422.2,-0.440702134,0.2362140893815223,5000,3144,1828,2,9,4,1,1,1,1,3,1,0,0
439.1,-0.327428793,0.160208371,6331,2361,1617,2,6,3,1,1,1,1,3,1,0,0
370.8,-0.267623839,0.9217465773249041,6280,2520,1624,2,6,3,1,1,1,0,3,1,0,0
432.5,-0.648091489,-0.815916504,8151,2474,1430,2,7,3,1,1,1,1,3,0,1,0
359,-0.228441602,0.33539117352213593,3582,2484,1765,1,7,3,1,1,1,1,3,1,0,0
396,0.3429830020793394,-0.705596529,6807,2624,1568,2,7,3,1,1,1,1,3,1,0,0
492.9,0.8722332504241551,0.5761844939558391,5000,3462,1808,2,8,3,1,0,1,1,3,0,1,0
486.3,-0.124938455,-0.471734607,8700,3308,1817,1.5,7,4,2,0,1,0,4,0,1,0
462.7,1.2794616885729941,-0.613762859,5000,3029,1672,2,8,3,2,1,1,1,3,0,1,0
538.3,-1.256177612,-0.108905111,6349,4002,2084,2,8,4,2,1,1,1,3,0,1,0
371,-0.639540954,0.35223999497363817,4510,2120,1330,2,6,3,1,1,1,1,3,1,0,0
386.7,-0.227310598,-0.423167648,6353,2349,1450,2,8,3,1,1,1,2,3,1,0,0
442.6,0.084628696,-0.579438528,5000,2873,1680,2,7,3,1,0,1,1,2,1,0,0
475.9,-0.066337865,0.5985840752750007,5000,3153,1776,2,9,3,1,1,1,1,3,1,0,0
415.9,-0.808184981,0.46347950994727616,7600,2938,1398,1,6,3,2,1,1,1,3,1,0,0
311.7,-0.636001615,-0.223315275,6375,2608,1142,1,6,3,1,1,1,0,3,1,0,0
383,0.46068294587421593,1.3761032505263244,4964,2752,1408,2,7,2,2,0,1,0,3,1,0,0
453.9,-0.810726657,-0.574735169,10110,2799,1570,2,7,3,1,1,1,1,3,1,0,0
352.3,0.5085162972200468,0.4896060450156086,3933,2584,1512,2,7,3,1,1,1,1,3,1,0,0
442.1,0.49520935208363154,-1.551906425,8051,3152,1695,1.5,7,3,1,1,1,1,3,0,1,0
532.6,-1.12420991,-0.255691993,3200,3492,2184,2,8,4,2,1,1,1,4,1,0,0
321.2,-1.314780668,0.038842349,4305,2392,1306,1.5,6,3,1,1,1,1,4,1,0,0
364.9,-0.352439953,0.5618915625452842,4760,2352,1100,1,5,3,2,0,1,1,4,1,0,0
398.7,0.15438293206623066,0.9543704048851906,7188,2568,1440,2,7,3,1,2,1,1,3,1,0,0
400.5,-0.652069367,-0.489141117,8751,2590,1634,2,7,3,1,1,1,1,3,1,0,0
346.5,-0.721310021,0.8837214306119408,4317,2768,1479,1.5,6,2,1,1,1,1,3,1,0,0
333.5,0.4778934173397152,-0.778994334,7482,2520,1109,1,7,4,1,1,1,0,3,1,0,0
410.3,-1.021066765,-0.322520826,5000,3446,1934,2,8,4,1,1,1,0,2,1,0,0
370.7,0.24932329287753432,0.1789423909362648,4275,2428,1377,2,7,3,1,0,1,1,3,0,0,1
429.8,-1.472533846,-0.114198451,7001,3062,1681,1.5,7,4,2,1,1,1,3,1,0,0
331,-0.947375672,0.39059942383689034,4205,2304,1075,1,6,3,1,1,1,1,3,1,0,0
316.8,2.1989038983487497,-1.653914007,6035,2530,1120,1,7,3,1,1,1,0,3,1,0,0
533.6,0.25669114817486083,0.23772251262480681,5000,4690,2649,2,8,4,3,0,1,1,2,0,1,0
437.5,-0.440830342,-0.051295178,7164,2907,1759,2,7,3,1,1,1,1,3,0,0,1
420,-1.333027608,0.084726007,5627,2640,1548,2,8,3,1,1,1,1,3,1,0,0
363.9,-1.893914196,0.4298448403369937,4864,2159,1188,2,6,3,1,1,1,1,3,1,0,0
306.6,0.2607660403124061,0.28214948369905074,5000,1804,904,1.5,5,2,1,1,1,0,3,1,0,0
417.7,-0.288311985,-0.119948446,7282,2823,1797,2,6,3,1,1,1,1,3,1,0,0
400,-0.697483735,0.9362716287990723,5620,3030,1440,1,6,3,2,0,1,1,3,1,0,0
335.5,0.29261170181472906,-0.234967558,7623,2648,1030,1,5,2,1,0,1,1,3,1,0,0
389,-1.052733504,0.015520025361372893,6029,3600,1529,1,7,3,2,0,1,1,3,1,0,0
296.6,-1.320993986,-0.079619753,5000,2726,1060,1,5,2,1,1,1,1,3,1,0,0
394.1,-0.676204327,0.2603946803910067,4500,2087,1296,2,7,3,1,1,1,1,3,1,0,0
364.2,-0.315545872,0.024557289,6051,2746,1218,1,6,3,1,1,1,1,3,1,0,0
404.5,0.6015815260322179,-0.720238825,5945,2832,1491,2,7,2,1,1,1,1,3,1,0,0
417.7,-0.694763432,-0.582688033,5300,3395,2028,2,8,4,1,1,1,0,2,1,0,0
318.2,-1.6080877,-0.046365141,4021,2988,1350,1,6,2,1,0,1,1,3,1,0,0
316,-0.467767346,1.181523941275812,4223,2000,1143,2,7,3,1,1,1,1,3,1,0,0
282.5,-0.66749044,0.8210178847253439,8494,2616,1120,1,7,2,1,1,1,0,3,1,0,0
377.5,-0.011719513,-0.059916126,7395,2598,1120,1,7,3,1,1,1,0,3,1,0,0
405,-1.135800288,-0.182448477,6115,2997,1626,2,9,3,2,1,1,1,4,1,0,0
405.4,-0.751039546,-0.16142892,4440,2618,1137,1,9,4,2,1,2,2,4,1,0,0
361,-0.507189609,-0.281040639,5000,2388,1528,2,9,3,1,0,1,0,3,0,0,1
386.8,-0.182038659,-0.091544898,5000,2667,1566,2,7,4,1,1,1,0,3,0,0,1
411.2,0.4078919358431742,0.2985697320976871,5846,2784,1650,2,7,3,1,1,1,1,3,1,0,0
509.1,0.33607389618507894,-1.001619642,7500,2894,1848,2,8,3,1,1,1,1,2,0,1,0
354.5,0.5586846446878587,0.074287184,4295,3464,1904,1.5,7,3,2,0,1,1,3,1,0,0
421.3,-0.373602495,1.0613268563873455,7150,3032,1944,1,6,3,1,1,1,1,4,1,0,0
420.6,-0.535062888,-0.074875211,8370,2222,1462,2,7,3,1,1,1,1,3,1,0,0
380.4,0.6436588192003346,0.4776678091792213,5460,2561,1540,2,7,3,1,1,1,1,3,0,1,0
374.3,-0.222505276,-0.161890491,8134,3756,1427,1,6,2,1,0,1,1,3,1,0,0
383.6,-0.434215396,-0.317704306,5600,3078,1470,1,8,3,1,1,1,1,3,0,0,1
524.5,-0.464695019,-0.420002189,5000,2730,1590,2,8,3,3,1,1,1,4,1,0,0
406.4,-0.182499526,0.086534725,4732,2618,1672,2,8,3,1,1,1,1,3,1,0,0
385,1.623543889644071,-1.07626197,6276,2665,1660,2,7,3,1,1,1,1,3,0,1,0
589.6,-0.790320937,0.4496108597788069,5701,3968,2496,2,9,4,2,1,1,2,3,0,1,0
354.7,-0.339327879,-0.361304194,6375,2508,1219,1,7,4,1,1,1,0,3,1,0,0
437,0.068107668,0.5285741296299435,5000,2908,1562,2,7,4,1,1,1,1,3,1,0,0
400.8,-1.133567243,0.032975345,7600,2996,1478,1,8,3,2,1,1,2,3,1,0,0
357.1,-0.227967301,0.22693732317984894,5000,2110,1370,2,7,3,1,1,1,1,3,1,0,0
414.7,-0.165754969,-0.834327693,6550,2650,1590,2,7,3,1,1,1,1,3,1,0,0
445.5,-0.014961642,0.3957103542210535,4095,3036,1765,2,5,2,2,0,1,1,3,1,0,0
460.7,-0.733274893,-0.292317983,7218,2638,1683,2,8,4,2,1,1,0,3,0,1,0
370.5,0.5392879080903319,-0.232681942,4700,2536,1496,2,7,3,1,0,1,1,3,1,0,0
449.9,-0.763899532,-0.146314764,6383,3239,1912,2,7,3,1,1,1,2,3,1,0,0
472.8,-0.849704406,0.17713756153083293,5000,2581,1398,2,7,3,1,1,1,1,2,0,1,0
362.5,0.6587956685406909,-0.45545022,5680,2298,1399,2,6,3,1,0,1,1,3,1,0,0
470.2,1.3775737810356496,3.600695842,6000,3346,2005,2,7,3,1,1,1,1,3,1,0,0
431,-1.291262227,-0.165663423,16533,2496,1606,2,6,3,1,1,1,1,3,1,0,0
292.1,-0.240824347,0.096927919,4293,2512,1090,1,6,3,1,0,1,1,3,1,0,0
412.4,-1.013014865,0.40791974525568403,6200,2931,1457,2,7,3,1,1,1,1,3,0,0,1
389.9,-0.785469875,0.3482123545243009,6035,2104,1326,2,6,3,1,1,1,1,3,1,0,0
336,1.9695479464965835,0.001007282,6120,2736,1120,1,7,4,1,1,1,0,3,1,0,0
479.6,0.13529998971608745,-0.17111544,8650,4194,2223,1.5,8,4,2,0,1,1,3,1,0,0
426.2,-0.350376048,0.6458895701665037,6030,3096,1704,2,7,3,1,1,1,1,3,1,0,0
389.6,-0.842662148,-0.117469105,7395,2499,1454,2,8,4,1,1,1,1,3,1,0,0
363.2,-0.399700557,0.7152428488986317,5000,2260,1528,2,9,4,1,0,1,0,3,1,0,0
344.1,-0.353142587,0.7166291746194287,7482,2635,1315,1,7,3,1,1,1,1,3,1,0,0
383.9,0.670332102,-0.78931204,7534,2738,1284,1,6,2,1,1,1,2,3,1,0,0
385.8,0.11963239756050056,-0.139328216,5200,3643,1949,2,7,4,1,0,1,0,3,1,0,0
407.4,2.448889962963334,0.24030479727243856,6080,3145,1653,2,7,3,1,1,1,1,3,1,0,0
604,-0.586550115,0.21015914200917163,9784,4557,2246,1.5,7,3,1,1,1,1,3,0,1,0
382.5,-1.235369002,0.094547088,6081,2400,1504,2,6,3,1,1,1,1,3,1,0,0
345.7,-0.745080849,0.5746638355015538,5000,2268,1185,1.5,6,3,1,1,1,1,3,1,0,0
354.6,-1.572974848,-0.437552588,6719,2582,1162,1,7,3,1,1,1,0,3,1,0,0
340.1,-0.818928048,-0.123902924,3315,2328,1104,1,6,2,1,1,1,1,4,0,1,0
392.3,-0.309639068,0.076761081,5000,2410,1456,2,6,3,1,0,1,0,3,1,0,0
402.5,-0.778704887,-0.144990491,6086,2724,1542,2,8,3,1,1,1,1,3,1,0,0
384.6,-0.483907283,-0.291385715,5000,2424,1482,2,7,3,1,1,1,1,3,1,0,0
436.8,-1.185289764,0.4922111132984257,5000,2719,1554,2,7,3,2,1,1,1,3,0,1,0
324.5,-0.592818233,0.23499706525602948,6000,2253,1091,1,5,2,1,1,1,1,3,1,0,0
387,-0.909987105,-0.387759619,6118,2535,1410,2,6,3,1,1,1,1,3,1,0,0
343.3,-1.073769148,0.04704553,4258,2472,1448,2,7,3,1,0,1,1,3,1,0,0
351.9,-0.650185371,-0.628069612,5100,2199,1352,2,6,3,1,0,1,1,3,1,0,0
412.8,0.11285204188643684,-0.355859109,4000,2695,1572,2,7,3,1,1,1,1,3,1,0,0
405.8,0.45378808941999993,1.0107410140879134,5554,3228,1673,1.5,8,3,1,1,1,1,3,1,0,0
466.7,-0.310896078,-0.383751985,9299,2229,2034,1,5,3,1,0,1,0,4,1,0,0
421.2,0.41808183426427775,0.3050327413484164,5000,2740,1690,2,6,3,2,0,1,0,3,0,0,1
434.9,0.16687520056166297,2.6211705690896703,7500,3176,1683,2,8,3,2,0,1,0,3,0,1,0
442.6,-0.136591543,-0.474949979,12720,2249,1274,2,6,3,1,1,1,1,3,1,0,0
